emotion,sentiment,textual_sentiment_predicted,textual_sentiment_score,transcription_ground_truth,transcription_ASR,WER,file_path
disgust,negative,negative,0.8501057624816895,"Okay, this isn't working. I'm still awake and now I have to pee.","Okay, this isn't working. I'm still awake and now I have",0.15384615384615385,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia973_utt18.wav
neutral,neutral,neutral,0.7708592414855957,"OK sweetie, I'll see you later.",Umm...,1.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia974_utt0.wav
neutral,neutral,neutral,0.8936754465103149,See you later Rach.,"Uh, listen, I was wondering if maybe I have to...",2.5,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia974_utt1.wav
neutral,neutral,neutral,0.5495715737342834,Bye-bye Julie.,"See you later, Rach. Bye, bye, Julie.",3.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia975_utt0.wav
neutral,neutral,positive,0.7106263041496277,Hey.,Hey!,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia975_utt1.wav
neutral,neutral,neutral,0.5692520141601562,Hey.,Okay.,1.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia975_utt2.wav
joy,positive,negative,0.4995041787624359,"Hey, c'mon, cut it out.","Hey, come on, cut it out.",0.4,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia975_utt3.wav
neutral,neutral,positive,0.7106263041496277,Hey?,Hey!,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia975_utt4.wav
neutral,neutral,neutral,0.5587320923805237,What?,Alright.,1.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia975_utt5.wav
neutral,neutral,neutral,0.8241357207298279,Can I ask you somethin'?,Can I ask you something? Sure.,0.4,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia975_utt6.wav
joy,positive,neutral,0.6670624613761902,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.","Hey, Rach, when I hear the new song, I'm thinking of singing this afternoon. I wrote it this morning in the shower. OK. Bye.",0.23809523809523808,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia976_utt0.wav
neutral,neutral,neutral,0.6891226768493652,Ok.,I wrote up this morning in the shower. Okay. Bye.,10.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia976_utt1.wav
neutral,neutral,positive,0.524199903011322,"Uh, Rachel, sweetheart, could I see ya for a minute?",Rachel sweetheart could I see you for a minute?,0.2,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia976_utt2.wav
neutral,neutral,neutral,0.8425945043563843,What's up?,What's up?,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia976_utt3.wav
neutral,neutral,neutral,0.7142060995101929,F.Y.I..,FYI,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia976_utt4.wav
neutral,neutral,neutral,0.7846344113349915,I've decided to pay a professional musician to play in here on Sunday afternoons.,I've decided to pay a professional musician to play in here on Sunday F.,0.07142857142857142,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia976_utt5.wav
neutral,neutral,neutral,0.8844618797302246,Her name is Stephanie... something.,"So, the name is Stephanie, something...",0.4,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia976_utt6.wav
neutral,neutral,positive,0.7720531821250916,She's supposed to be very good.,She's supposed to be very good.,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia976_utt7.wav
surprise,negative,neutral,0.846203625202179,But what about Phoebe?,But what about Phoebe?,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia976_utt8.wav
disgust,negative,negative,0.9553353786468506,"Rachel, it's not that your friend is bad, it's that she's so bad, she makes me want to put my finger through my eye into my brain and swirl it around.","Rachel, it's not that your friend is bad. It's that she's so bad. She makes me want to put my finger through my eye into my brain.",0.12903225806451613,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia976_utt9.wav
sadness,negative,negative,0.7655558586120605,"Ok, ok, so you're not a fan, but I mean, come on, you cannot do this to her.","Okay, okay, so you're not a fan But I mean come on you cannot do this to her",0.1111111111111111,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia976_utt10.wav
fear,negative,negative,0.8527477979660034,"Oh, no no no no. Oh no no no no. I have to do this to her?","Oh, no, no, no, no, no, no, no, no, no, no, no, no. I have to do this to her.",0.23529411764705882,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia976_utt12.wav
sadness,negative,negative,0.6224808096885681,"Ahh, no.",Oh no.,0.5,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt0.wav
surprise,positive,negative,0.6202980875968933,Are you jealous?,Are you jealous?,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt2.wav
anger,negative,negative,0.7071481347084045,"Noo, I y'know I don't see why she has to play with you, that's all.","No. I, you know, I just don't see why she has to play with you that.",0.4,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt3.wav
anger,negative,neutral,0.9348719716072083,I mean doesn't she have any y'know other stripper moms friends of her own?,Have any other stripper mom friends of her own?,0.42857142857142855,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt4.wav
joy,positive,negative,0.8228732943534851,You are totally jealous.,You are totally jealous.,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt5.wav
anger,negative,neutral,0.5940648317337036,I'm not jealous.,I'm not jealous.,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt6.wav
neutral,neutral,neutral,0.8755391240119934,"All right this is about, umm, people feeling certain things y'know about strippers.","This is about people feeling certain things, you know, about...",0.46153846153846156,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt7.wav
neutral,neutral,neutral,0.7024239897727966,"And y'know, and um, I...","You know, and... Only I...",0.6,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt8.wav
neutral,neutral,positive,0.9491336941719055,"Honey, I love you too.",I love you too.,0.2,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt9.wav
sadness,negative,neutral,0.7625329494476318,"Ugh. Wait, wait, wait.","Wait, wait, wait.",0.25,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt10.wav
surprise,positive,neutral,0.6546458005905151,What?,What?,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt11.wav
surprise,positive,neutral,0.7354693412780762,Huh.,Huh.,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt12.wav
joy,positive,positive,0.8184666633605957,"Well, there's a kiss that he won't forget for a couple of hours, y'know.","Well, there's a kiss you won't forget for a few hours, how?",0.35714285714285715,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt13.wav
neutral,neutral,neutral,0.6178929209709167,"Yeah. Either that, or you just turned him on and sent him off to a stripper.",Either that or you just turn them on and send them off to a stripper.,0.3125,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia977_utt14.wav
surprise,positive,neutral,0.44124332070350647,I cant believe you came back.,I can't believe you came back.,0.16666666666666666,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia978_utt0.wav
joy,positive,neutral,0.5807668566703796,Dont say anything.,Don't say anything.,0.3333333333333333,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia978_utt1.wav
neutral,neutral,negative,0.6774951219558716,"I dont wanna speak, I dont wanna think.","I don't want to speak, I don't want to think.",0.75,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia978_utt2.wav
joy,positive,positive,0.7849645018577576,"I just want you to take me and kiss me and make love to me right here, right now.",I just want you to take me and kiss me and make love to me right here.,0.10526315789473684,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia978_utt3.wav
joy,positive,positive,0.7311052680015564,Rachel! Rachel!,Rachel!,0.5,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia978_utt4.wav
neutral,neutral,neutral,0.5905396342277527,What?,"Alright, close.",2.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia978_utt5.wav
surprise,negative,neutral,0.5989884734153748,You missed the exit!,He missed the exit.,0.25,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia978_utt6.wav
neutral,neutral,negative,0.5680818557739258,"Oh, sorry.","Oh, sorry.",0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia978_utt7.wav
surprise,negative,negative,0.695024311542511,"My God, what were you thinking about?","My God, what were you thinking about?",0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia978_utt8.wav
neutral,neutral,neutral,0.8470415472984314,"Um,  Barry.",Barry?,0.5,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia978_utt9.wav
joy,positive,neutral,0.496193528175354,Awwwww,Oh,1.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia978_utt10.wav
surprise,positive,neutral,0.7075262665748596,"I justI thought you guys were doing it, I didn't know you were in love!",I thought you guys were doing it. I didn't know you were in love.,0.06666666666666667,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia979_utt0.wav
joy,positive,negative,0.5690014362335205,Dude!,That weird...,2.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia979_utt1.wav
joy,positive,positive,0.8383308053016663,And hats off to Phoebe. Quite a competitor.  And might I say your breasts are still showing.,"and hats off to Phoebe, quite a competitor, and may I say your breasts are still shut.",0.11764705882352941,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia979_utt2.wav
surprise,positive,neutral,0.8978259563446045,God!,at the airport.,3.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia979_utt3.wav
joy,positive,neutral,0.6268584728240967,All right! So that's it! It's over! Everybody knows!,"Alright, so that's it. It's over. Everybody knows.",0.2222222222222222,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia979_utt4.wav
neutral,neutral,neutral,0.7515603303909302,"Well actually, Ross doesn't.",will actually Ross doesn't.,0.25,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia979_utt5.wav
neutral,neutral,neutral,0.6385789513587952,"Yes, and we'd appreciate it if no one told him yet.","Yes, and we'd appreciate if no one told him yet.",0.09090909090909091,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia979_utt6.wav
neutral,neutral,neutral,0.7477141618728638,Dear Mary-Angela.,Dear Mary Angelo.,1.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia980_utt0.wav
neutral,neutral,neutral,0.5704938173294067,Hi.,Hi.,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia980_utt1.wav
neutral,neutral,neutral,0.9119793772697449,How?s it going.,How's it going?,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia980_utt2.wav
sadness,negative,negative,0.9070936441421509,This is the hardest letter I?ve ever had to write.,This is the hardest letter I've ever had to write.,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia980_utt3.wav
disgust,negative,negative,0.9209345579147339,What the hell?s a matter with you?,What the hell's the matter with you? How do you think Joe is gonna-,1.1428571428571428,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia980_utt4.wav
anger,negative,negative,0.9378926157951355,How do you think Joey?s going to react when he finds out that you blew off his sister with a letter?,What the hell's the matter with you? How do you think Joe is going to react when he finds out you blew off his sister in a letter? Well...,0.5714285714285714,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia980_utt5.wav
neutral,neutral,neutral,0.8383128046989441,"Well, that?s the part where you tell him that I moved to France. When actually I?ll be in Cuba.",the part where you tell them that I moved to France. When actually I'll be in Cuba.,0.15789473684210525,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia980_utt6.wav
neutral,neutral,neutral,0.6810475587844849,"All right, look, look, you?ve got to do this yourself, okay in person.","Look, look, you've got to do this yourself, okay? In person.",0.15384615384615385,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia980_utt7.wav
neutral,neutral,neutral,0.611200213432312,At least you know her name.,At least you know her name.,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia980_utt8.wav
neutral,neutral,neutral,0.7281027436256409,"You just go to the house and you ask for Mary-Angela, okay, when which ever one she is comes to the door, you take her for a walk, you let her down easy.","You just go to the house and you ask for Mary Angela, okay? When whichever one she is comes to the door, you take her for a walk, you let her down easy.",0.12121212121212122,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia980_utt9.wav
fear,negative,neutral,0.920965850353241,What if Mary-Angela comes to the door and I ask for Mary-Angela?,What if Mary Angel comes to the door and asks for Mary Angel?,0.5,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia980_utt10.wav
sadness,negative,neutral,0.854949414730072,Where in Cuba?,We're in Cuba.,0.3333333333333333,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia980_utt11.wav
sadness,negative,neutral,0.6495640873908997,"You uh, you may have been right about Jill.",You may have been right about Jill.,0.2222222222222222,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia981_utt1.wav
surprise,negative,neutral,0.8224162459373474,Oh! I knew it! What happened?,I knew it! What happened?,0.16666666666666666,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia981_utt2.wav
sadness,negative,neutral,0.753632664680481,"Umm, she kissed me.","Um, she kissed me.",0.25,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia981_utt3.wav
surprise,negative,neutral,0.8948437571525574,What?! You kissed!,What? You kissed?,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia981_utt4.wav
neutral,neutral,neutral,0.7253361940383911,All right.,"Okay, here you go.",2.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia982_utt0.wav
neutral,neutral,neutral,0.6920375823974609,"Okay, here you go.  I have two queens, what do you have?","Okay, here you go. I have two queens. What do you have?",0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia982_utt1.wav
neutral,neutral,neutral,0.8289040327072144,A two and a five.,two and a five.,0.2,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia982_utt2.wav
joy,positive,negative,0.6421968340873718,"Ho-ho, you win! 50 dollars!",DU don't make it,1.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia982_utt3.wav
neutral,neutral,positive,0.7715569138526917,"Oh yeah! Okay, lets play again.  What do you got?","Oh yeah, okay, let's play again, ready?",0.5,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia982_utt5.wav
