emotion,sentiment,textual_sentiment_predicted,textual_sentiment_score,transcription_ground_truth,file_path
neutral,neutral,neutral,0.6887634992599487,"Tell us what happened, Brown Bird Ross.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt0.wav
sadness,negative,negative,0.7123405337333679,"Well, I lost.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt1.wav
sadness,negative,neutral,0.8945117592811584,"Some little girl loaned her uniform to her nineteen year old sister, who went down to the U.S.S.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt2.wav
anger,negative,neutral,0.5972251892089844,"Nimitz, and sold over 2,000 boxes.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt3.wav
joy,positive,neutral,0.6990621089935303,Hey! Howd the interview go?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt4.wav
sadness,negative,negative,0.9166355729103088,"Oh, I blew it. I wouldnt of even hired me.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt5.wav
sadness,negative,negative,0.42115139961242676,"Oh, come here sweetie, listen, youre gonna go on like a thousand interviews before you get a job.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt6.wav
sadness,negative,negative,0.8432856798171997,Thats not how that was supposed to come out.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt7.wav
sadness,negative,negative,0.9487104415893555,This is the worst Christmas ever.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt8.wav
neutral,neutral,neutral,0.8155406713485718,"Y'know what Rach, maybe you should just, y'know stay here at the coffee house.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt9.wav
anger,negative,negative,0.37721139192581177,I cant!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt10.wav
anger,negative,negative,0.7777515649795532,Its too late!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt11.wav
sadness,negative,neutral,0.7261733412742615,Terry already hired that girl over there.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt12.wav
sadness,negative,neutral,0.5308933854103088,"Look at her, shes even got waitress experience.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt13.wav
sadness,negative,neutral,0.7635672092437744,Last night she was teaching everybody how to make napkin....  swans.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt14.wav
neutral,neutral,negative,0.49295783042907715,That word was swans.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1007_utt15.wav
surprise,negative,neutral,0.9260977506637573,What do we got there?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1008_utt0.wav
surprise,negative,neutral,0.43273764848709106,"A piece of something: boxer shorts, greeting cards, and what looks like a half-charred pictureWow, that guy's hairier than the Chief!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1008_utt1.wav
joy,positive,positive,0.8229823708534241,"You know, it's a really funny story how this happened.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1008_utt2.wav
neutral,neutral,positive,0.5439689755439758,It's all right.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1008_utt3.wav
neutral,neutral,positive,0.5439689755439758,It's all right.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1008_utt4.wav
neutral,neutral,neutral,0.6897941827774048,You don't have to explain.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1008_utt5.wav
neutral,neutral,neutral,0.5704194903373718,This isn't the first boyfriend bonfire that we've seen get out of control.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1008_utt6.wav
neutral,neutral,neutral,0.8255642652511597,You're our third call tonight.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1008_utt7.wav
surprise,negative,neutral,0.6342223882675171,Really?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1008_utt8.wav
neutral,neutral,neutral,0.47994834184646606,"Oh, sure, Valentine's is our busiest night of the year.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1008_utt9.wav
sadness,negative,negative,0.8602226972579956,"I'm so sorry, you guys. I didn't mean to bring you down.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt0.wav
neutral,neutral,negative,0.49849286675453186,"No, you were right. I don't have a plan.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt1.wav
joy,positive,positive,0.9676267504692078,Thank God. Food.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt2.wav
neutral,neutral,neutral,0.8569425344467163,Phoebe?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt3.wav
neutral,neutral,neutral,0.6546458005905151,What?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt4.wav
neutral,neutral,neutral,0.9131800532341003,Do you have a plan?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt5.wav
joy,positive,negative,0.6251304149627686,I don't even have a 'pl'.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt6.wav
sadness,negative,negative,0.6582490801811218,"No, no, that's not what we ordered... We ordered a fat-free crust with extra cheese.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt7.wav
surprise,negative,neutral,0.8728556632995605,Wait! Did you say 'G.Stephanopoulos?',c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt8.wav
surprise,positive,neutral,0.7125163674354553,"Wait, was this a-a small mediterranean guy with curiously intelligent good looks?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt9.wav
joy,positive,positive,0.9048842191696167,Was he wearing a stunning blue suit?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt10.wav
joy,positive,neutral,0.8780247569084167,And-and a power tie?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt11.wav
surprise,negative,neutral,0.42224985361099243,Oh God.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt12.wav
surprise,positive,neutral,0.44057533144950867,Are you nuts?! We've got George Stephanopoulos' pizza!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt13.wav
neutral,neutral,neutral,0.9023771286010742,"Uh, Pheebs? Who's George Snuffalopagus?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt14.wav
neutral,neutral,neutral,0.7200358510017395,Big Bird's friend.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt15.wav
joy,positive,positive,0.5704935789108276,I see pizza!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt16.wav
joy,positive,positive,0.9174586534500122,"Oh, I wanna see! Lemme see! Lemme see!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt17.wav
sadness,negative,neutral,0.785629391670227,Hello? Who are we spying on?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1009_utt18.wav
neutral,neutral,positive,0.9560668468475342,"Hey, y'know what a really good rainy day game is?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1010_utt0.wav
neutral,neutral,neutral,0.5837134718894958,What?!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1010_utt1.wav
joy,positive,positive,0.4693138003349304,"I mean naked game. Strip poker, we should totally play strip poker.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1010_utt2.wav
disgust,negative,neutral,0.5282773971557617,"No, no!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1010_utt3.wav
disgust,negative,negative,0.7559029459953308,What are you crazy?!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1010_utt4.wav
sadness,negative,neutral,0.5993747711181641,"Come on! When you go away, you-you have to play, its like a law!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1010_utt5.wav
neutral,neutral,positive,0.8391155004501343,Allll done!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1010_utt6.wav
joy,positive,positive,0.9374328255653381,"Aww, thank you.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1010_utt7.wav
neutral,neutral,neutral,0.8394620418548584,"Okay, whos next?!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1010_utt8.wav
disgust,negative,negative,0.789172351360321,No-o-o!  No way!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1010_utt9.wav
neutral,neutral,negative,0.43335631489753723,"Come on, please?! Im boredddd! You let me do it once before.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1010_utt10.wav
joy,positive,negative,0.6528023481369019,"Yeah well, if ah, if thats the rule this weekend...  No!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1010_utt11.wav
surprise,positive,positive,0.9786957502365112,Its beautiful! Its like the first bathroom floor there ever was.  Whoa! Are you going in there for?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt0.wav
neutral,neutral,neutral,0.8910880088806152,"What, like a number?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt1.wav
joy,positive,positive,0.7106263041496277,Hey!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt2.wav
neutral,neutral,positive,0.5331231951713562,Hi! Bye!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt3.wav
neutral,neutral,neutral,0.534948468208313,"Okay, Im done with my choices, these are final.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt4.wav
anger,negative,neutral,0.50509113073349,"Well, its about time.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt5.wav
neutral,neutral,neutral,0.5325076580047607,"Ooh, very official.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt6.wav
neutral,neutral,neutral,0.844126284122467,"Oh, yeah, well y'know Chandler printed it up on his computer.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt7.wav
neutral,neutral,neutral,0.4969955384731293,And who laminated it?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt8.wav
neutral,neutral,neutral,0.6489085555076599,That would be me.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt9.wav
neutral,neutral,neutral,0.8331727385520935,"All right let me see.  Uma Thurman, Winona Ryder, Elizabeth Hurely, Michelle Pfieffer, and Dorothy Hammel?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt10.wav
anger,negative,neutral,0.6826693415641785,"Hey, its my list.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt11.wav
neutral,neutral,neutral,0.7934862971305847,"Okay honey, you do realize she only spins like that on ice.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1011_utt12.wav
neutral,neutral,neutral,0.5368900895118713,"Okay, Phoebe, this Dr. Oberman. He has no strong feelings about Fonzie or any of the",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1012_utt0.wav
surprise,positive,neutral,0.8399065732955933,Hi! And you're going into what grade?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1012_utt1.wav
joy,positive,neutral,0.7509027123451233,"Umm, I'm actually a first year resident, but I get that a lot, you see, I-I graduated early",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1012_utt2.wav
joy,positive,neutral,0.4946718215942383,"Uh-huh, me too. Ross, maybe I should've specified that I'd be needing a grown up doctor.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1012_utt3.wav
joy,positive,neutral,0.5315179824829102,"Oh no, I'm fully qualified to",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1012_utt4.wav
anger,negative,neutral,0.5393728017807007,Shh!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1012_utt5.wav
anger,negative,neutral,0.6461755633354187,"Doogie, shh!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1012_utt6.wav
surprise,negative,negative,0.5748907327651978,Doesn't anybody understand that I'm gonna be having babies soon?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1012_utt7.wav
surprise,negative,neutral,0.808591902256012,Huh?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1012_utt8.wav
anger,negative,positive,0.6627869606018066,Go!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1012_utt9.wav
anger,negative,positive,0.8616981506347656,"Go little boy, go!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1012_utt10.wav
joy,positive,positive,0.9425457119941711,Oh cool! You made him cry!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1012_utt11.wav
neutral,neutral,neutral,0.7547698020935059,"Hey, theres uh, some people outside, askin about candy.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1013_utt0.wav
anger,negative,negative,0.6305667757987976,"Well, theyre just gonna have to wait arent they? Ive only got two hands!!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1013_utt1.wav
neutral,neutral,neutral,0.8672945499420166,Need some help?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1013_utt2.wav
anger,negative,negative,0.6857175230979919,No! You dont know the system! Therell be nobody messing with the system!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1013_utt3.wav
neutral,neutral,neutral,0.8142107129096985,Your license please.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1014_utt0.wav
neutral,neutral,negative,0.6586423516273499,You dont-you dont want to hear about my dream OfficerPretty?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1014_utt1.wav
neutral,neutral,neutral,0.644483745098114,Its Petty.  Ill be right back with your ticket.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1014_utt2.wav
surprise,positive,neutral,0.5704070329666138,You have a son!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1014_utt3.wav
neutral,neutral,neutral,0.7270458936691284,I know. I know.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1014_utt4.wav
neutral,neutral,neutral,0.8045458197593689,"Uh, like, could these margaritas",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1015_utt0.wav
neutral,neutral,positive,0.6445186138153076,"Hello, Mr. Bing.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1015_utt1.wav
joy,positive,positive,0.9831627607345581,Loved your Stevie Wonder last night.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1015_utt2.wav
neutral,neutral,positive,0.7825947403907776,"Thanks. Listen, about the weekly numbers, I'm gonna need them on my desk",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1015_utt3.wav
neutral,neutral,neutral,0.6516909599304199,Sure.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1015_utt4.wav
neutral,neutral,neutral,0.48704445362091064,No problem.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1015_utt5.wav
joy,positive,neutral,0.7033634185791016,"You have to give 'em something, you know.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia1015_utt6.wav
