emotion,sentiment,textual_sentiment_predicted,textual_sentiment_score,transcription_ground_truth,transcription_ASR,file_path
neutral,neutral,neutral,0.8331500291824341,The laundry song that we sing.,the laundry song that we sing.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia767_utt8.wav
neutral,neutral,neutral,0.5977187156677246,"Uh-oh the laundry's done, uh-oh, uh-oh.","Uh oh, the laundry is done.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia767_utt9.wav
anger,negative,neutral,0.656338095664978,"Ross, what's the matter?",or what's the matter?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia767_utt10.wav
neutral,neutral,neutral,0.5297771692276001,"Nothing, nothing. Lee-lo, the laundry's done.",It hears nothing.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia767_utt11.wav
surprise,positive,neutral,0.7614613175392151,Why are you here?,Why are you here?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia768_utt0.wav
sadness,negative,negative,0.6075214147567749,"Well, Sid and I are trying again and we had trouble last time    because apparently we...",will sit and I are trying again and we had trouble last time because apparently,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia768_utt1.wav
neutral,neutral,negative,0.6994235515594482,"No no no... I mean,",I mean why? Why is she here?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia768_utt2.wav
anger,negative,negative,0.8213009238243103,Oh! Someone's a little cranky today cuz they have to do it in    a cup!  Oh! They gave you the kiddy size .,"Someone's a little cranky today because they have to do it in a cup. Huh? Oh, they gave you the kitty size.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia768_utt3.wav
surprise,negative,neutral,0.8760883212089539,What!?,뭐지?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia768_utt4.wav
joy,positive,neutral,0.36729922890663147,This was fun! But I've got an invasive vaginal exam to get to!,"This was fun, but I've got an invasive vaginal exam to get to.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia768_utt5.wav
joy,positive,neutral,0.47003382444381714,"I'd love to stay, but I have eh...  got    a hot date...",I'd love to stay but I've got a hot deep.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia768_utt6.wav
neutral,neutral,positive,0.6002175211906433,Please... go!  Just let me know if you    need a hand!,Please go. Just let me know if you need a hand. Ha ha ha.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia768_utt7.wav
neutral,neutral,negative,0.5711479783058167,I think it just fell off.,I think it just fell off.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia768_utt8.wav
sadness,negative,neutral,0.4929267168045044,"I don't want to be single, okay? I just... I just- I just wanna be married again!",I just want to be married again.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia769_utt0.wav
fear,negative,positive,0.5838627219200134,And I just want a million dollars!,I just want a million dollars.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia769_utt1.wav
surprise,negative,neutral,0.8794057369232178,Rachel?!,Rachel?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia769_utt2.wav
neutral,neutral,neutral,0.6701194047927856,Yeah.,Chandler. Yeah.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt0.wav
anger,negative,negative,0.9328078031539917,"Look, these clowns are trying to take us for a ride and I'm not gonna let 'em!","Look, these clowns are going to take us for a ride and I'm not going to let...",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt1.wav
anger,negative,negative,0.7264699935913086,And we're not a couple of suckers!,And we're not a couple of suckers.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt2.wav
neutral,neutral,neutral,0.6356363296508789,"I hear ya, Mugsy!","I hear you, Mugsie.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt3.wav
neutral,neutral,positive,0.9759054183959961,"But look, all these rooms are fine okay?","Look, all these rooms are fun.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt4.wav
anger,negative,positive,0.8908069729804993,"Can you just pick one so I can watch--have a perfect, magical weekend together with you.",okay can you just pick one so I can watch to have a perfect magical weekend together with you.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt5.wav
neutral,neutral,positive,0.9344900846481323,"Okay,","Okay, this one I like.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt6.wav
anger,negative,negative,0.8745408654212952,Nothing! It's over! Dammit! This is regularly scheduled programming!,"Nothing, it's over. Damn it, this is regular schedule program.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt7.wav
disgust,negative,negative,0.7541906833648682,Can we turn the TV off? Okay? Do we really want to spend the entire weekend like this?,Can we turn the TV off? Okay? Do we really want to spend the entire weekend like this?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt8.wav
anger,negative,negative,0.6296668648719788,"Oh, I'm sorry, am I getting in the way of all the room switching fun?","Oh, I'm sorry, am I getting in the way of all the room switching fun?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt9.wav
anger,negative,negative,0.48060259222984314,"Hey, don't blame me for wigging tonight!",Don't blame me for going tonight. Whoa.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt10.wav
anger,negative,negative,0.739081859588623,"Oh, who should I blame? The nice bell man who had to drag out luggage to 10 different rooms?","Don't blame me for going tonight. Well, who should have blamed the nice bellman who had to drag her luggage to ten different rooms?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt11.wav
anger,negative,negative,0.8582761287689209,"I don't know, how about the idiot who thought he could drive from Albany to Canada on a half a tank of gas!","Oh, I don't know, how about the idiot who thought he could drive from Albany to Canada on a half a tank of gas?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt12.wav
anger,negative,negative,0.8090623617172241,Do not speak ill of the dead.,Do not speak ill of the dead.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt13.wav
anger,negative,negative,0.47677016258239746,"We're supposed to uh, be spending a romantic weekend together, it-it, what is the matter with you?",We're supposed to be spending a romantic weekend together. What does the matter with you?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt14.wav
sadness,negative,neutral,0.6125940680503845,"I just want to watch a little television. What is the big deal? Geez, relax mom.","I just want to watch a little television. What is the big deal? She is relaxed, Mom.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt15.wav
anger,negative,neutral,0.8696720004081726,What did you say?,What did you say?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt16.wav
fear,negative,neutral,0.6386103630065918,"I said, ""Geez, relax Monnnnn.""","I said, jeez relax, mon.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia770_utt17.wav
neutral,neutral,negative,0.7410396933555603,"Yknow, maybe its best that we never got to do it again.","No, maybe it's best we never got to do it again.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt0.wav
neutral,neutral,positive,0.5856887698173523,"Yeah, it kinda makes that-that one night special.  Yknow, technically we still","Yeah, it kind of makes that one night special. You know, technically, we still are over international waters.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt1.wav
neutral,neutral,neutral,0.8221433162689209,"Im gonna go to the bathroom, maybe Ill see you there in a bit?",I'm gonna go to the bathroom. Maybe I'll see you there on a...,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt2.wav
neutral,neutral,neutral,0.5692523121833801,Kay!,Okay.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt3.wav
neutral,neutral,neutral,0.922402024269104,Can I ask you something?,Can I ask you something?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt4.wav
neutral,neutral,neutral,0.5609906911849976,"Uhh, no.",No.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt5.wav
neutral,neutral,neutral,0.7974485754966736,"Felicity and I, were watching","Felicity 9, we're watching my giant, right? And I was thinking...",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt6.wav
neutral,neutral,neutral,0.5609906911849976,No.,No.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt7.wav
neutral,neutral,neutral,0.6240063905715942,"I mean, the giant is like five years younger than me, yknow, you think Ill ever get there?","I mean, the giant's like five years younger than me. You know, you think I'll ever get there?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt8.wav
neutral,neutral,neutral,0.5811464786529541,Yes.,Yes.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt9.wav
neutral,neutral,positive,0.7302912473678589,Thanks man.,Thanks.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt10.wav
neutral,neutral,neutral,0.6820131540298462,Okay man.,"Okay, yeah.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt11.wav
neutral,neutral,neutral,0.7954749464988708,But what about how much taller he is than me?,But what about how much taller he is than me?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt12.wav
neutral,neutral,negative,0.48473501205444336,"I mean, theres no way I can make myself taller now, yknow?","I mean, there's no way I can make myself taller now.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt13.wav
anger,negative,negative,0.5898740291595459,"And who knows what science will come up with in the future, but Chandler, what if I die an unsuccessful, regular sized man?","And who knows what science will come up with in the future. But, Chairman, what if I die an unsuccessful, regular-sized man?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt14.wav
surprise,negative,neutral,0.5598621368408203,"Hey, Monica, wow youve been in the bathroom for like a half-hour.","Hey Monica, why you been in the bathroom for like a half hour?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt15.wav
anger,negative,neutral,0.6446663737297058,I know!,I know.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt16.wav
neutral,neutral,neutral,0.6919886469841003,"Had the beef-tips, huh?","And the beef tips, huh?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia771_utt17.wav
neutral,neutral,positive,0.7973642349243164,"Good-bye and God speed, Hope Brady.","Goodbye and Godspeed, Hope Brady.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt0.wav
anger,negative,neutral,0.7609705924987793,Not so fast Wesley!,"Not so fast, Wesley.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt1.wav
sadness,negative,neutral,0.6362974047660828,Ramoray!,"That's right, Wesley.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt2.wav
anger,negative,negative,0.49152377247810364,"Thats right Wesley! I just stopped by to say that, youre not a real doctor! And that womans brain, is fine!","That's right, Wesley. I just stop by and say that you're not a real doctor, and that woman's brain is fine.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt3.wav
joy,positive,positive,0.9476781487464905,Oh! Thank God!,"Oh, thank God.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt4.wav
joy,positive,positive,0.7796174883842468,Hope! Hope!,Hope. Hope.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt5.wav
joy,positive,neutral,0.7040775418281555,Drake!,Drake,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt6.wav
joy,positive,positive,0.9014776945114136,"Youre not dying Hope, youre gonna live a long, healthy life. With me.","You're not dying hope. You're gonna live a long, healthy life with me.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt7.wav
joy,positive,neutral,0.7040775418281555,Oh Drake.,Drake,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt8.wav
joy,positive,neutral,0.5692523121833801,Okay!,Okay.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt9.wav
joy,positive,neutral,0.5468783974647522,Here we go!,There we go.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt10.wav
joy,positive,neutral,0.5692523121833801,Okay!,Okay.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt11.wav
joy,positive,positive,0.8872835040092468,"Hi, Joey!",Hi Joey!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt12.wav
joy,positive,neutral,0.8434465527534485,Its Rachel!,It's Rachel.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt13.wav
neutral,neutral,positive,0.617759108543396,"Umm, I am free tomorrow night.",I am free tomorrow night.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt14.wav
neutral,neutral,positive,0.659234344959259,"Yeah, sure, sure I can bring some sandwiches.","Yeah, sure sure I could bring some sandwiches",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia772_utt15.wav
neutral,neutral,neutral,0.6248536705970764,"OK, we got the cole slaw, we got the buns...","Okay, we got the close-law. We got the bike.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia773_utt0.wav
disgust,negative,neutral,0.5108683705329895,"We've got the ground-up flesh of formerly cute cows and turkeys, ew...",We've got the Ground Up Flesh of formerly cute cows and turkeys.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia773_utt1.wav
neutral,neutral,neutral,0.829483151435852,Men are here.,Men are here.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia773_utt2.wav
sadness,negative,neutral,0.8613718152046204,"Mom, would you relax.","Mom, would you relax?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia774_utt0.wav
sadness,negative,negative,0.8651132583618164,"That was 10 blocks from here and, the, the woman was walking alone at night, I would never do that.",That was ten blocks from here and the woman was walking alone at night. I would never do that.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia774_utt1.wav
